State,County,Zip Code,Landfill Name,City,Ownership Type,Year Landfill Opened,Landfill Closure Year,Current Landfill Status,Landfill Design Capacity (tons),Waste in Place (tons),Waste in Place Year,Annual Waste Acceptance Rate (tons per year),Annual Waste Acceptance Year,LFG Generated (mmscfd),,NON HISP,WA,BA,IA,AA,NA,OTHER,TOM,ALUKE010,ALUKE011,HA,,NON HISP,WA,BA,IA,AA,NA,OTHER,TOM,ALUKE010,ALUKE011,HA,,NON HISP,WA,BA,IA,AA,NA,OTHER,TOM,ALUKE010,ALUKE011,HA,,NON HISP,WA,BA,IA,AA,NA,OTHER,TOM,ALUKE010,ALUKE011,HA,,NON HISP,WA,BA,IA,AA,NA,OTHER,TOM,ALUKE010,ALUKE011,HA,20TH PERCENTILE,WA,BA,IA,AA,NA,OTHER,TOM,ALUKE010,ALUKE011,HA,,WA,BA,IA,AA,NA,OTHER,TOM,ALUKE010,ALUKE011,HA,,40TH PERCENTILE,WA,BA,IA,AA,NA,OTHER,TOM,ALUKE010,ALUKE011,HA,,WA,BA,IA,AA,NA,OTHER,TOM,ALUKE010,ALUKE011,HA,,60TH PERCENTILE,WA,BA,IA,AA,NA,OTHER,TOM,ALUKE010,ALUKE011,HA,,WA,BA,IA,AA,NA,OTHER,TOM,ALUKE010,ALUKE011,HA,,80TH PERCENTILE,WA,BA,IA,AA,NA,OTHER,TOM,ALUKE010,ALUKE011,HA,,WA,BA,IA,AA,NA,OTHER,TOM,ALUKE010,ALUKE011,HA,,80TH PERCENTILE,WA,BA,IA,AA,NA,OTHER,TOM,ALUKE010,ALUKE011,HA,,WA,BA,IA,AA,NA,OTHER,TOM,ALUKE010,ALUKE011,HA
TN,Tipton,38011,Tipton County LF,Brighton,Public,1972,1996,Closed,,"782,737",,"35,750",,,,0.982487416,0.853712248,0.088716443,0.005557886,0.005977349,0,0.001258389,0.027265101,0,0.027265101,0.017512584,,1,1,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,1,0,1,1,1,0,1,1,0,1,0,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,1,0,0,1,1,0,1,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
TN,Haywood,38012,Haywood County LF,Brownsville,Public,1973,2002,Closed,,"400,926",,"18,590",,,,0.946575039,0.380255671,0.560260105,0,0,0.000369467,0,0.005689795,0,0.005689795,0.053424961,,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,1,,,,,,,,,,,,,,1,0,1,1,0,1,0,1,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,,,,,,,,,,,
TN,Dyer,38024,Dyersburg City LF,Dyersburg,Public,1987,2095,Open,,"396,621",,"39,000",2005,,,0.963400839,0.752526911,0.164203612,0.005363985,0.010253603,0.000802773,0.000182448,0.030067506,0.000437876,0.02962963,0.036599161,,1,1,1,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,0,0,1,1,0,1,1,0,1,0,,,,,,,,,,,,,,0,1,0,0,1,0,0,1,0,0,,,,,,,,,,,
TN,Shelby,38053,North Shelby Landfill,Millington,Private,1988,2165,Open,"77,723,610","15,145,099",2019,"350,934",2019,6.15,,0.940986226,0.68038962,0.218742866,0.002435127,0.01031124,0,0,0.029107374,0.000456586,0.028650788,0.059013774,,1,1,1,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,0,0,1,1,1,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,1,0,0,1,0,1,1,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,,
TN,Shelby,38053,Sykes Road,Millington,Private,1972,1981,Closed,,,,,,,,0.940986226,0.68038962,0.218742866,0.002435127,0.01031124,0,0,0.029107374,0.000456586,0.028650788,0.059013774,,1,1,1,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,0,0,1,1,1,0,0,1,1,1,1,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,1,0,0,1,0,1,1,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,,
TN,Dyer,38059,Jere Kirk Disposal,Dyersburg,Private,1972,2016,Closed,,"755,275",,"35,750",,,,0.965809769,0.916580977,0.024293059,0.004498715,0,0.005912596,0,0.014524422,0,0.014524422,0.034190231,,1,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,0,1,1,1,0,1,0,1,0,1,1,,,,,,,,,,,,,,0,0,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,1,1,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,
TN,Lauderdale,38063,Lauderdale County LF,Ripley,Public,1973,2022,Open,,"592,844",,"19,448",,,,0.984087977,0.603182405,0.344289488,0.009399767,0.002641764,0,0.0013516,0.023222953,0.000430055,0.022792898,0.015912023,,1,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,1,1,0,0,1,1,1,1,0,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,1,0,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,0,0,,,,,,,,,,,
TN,Fayette,38068,Fayette County Class 1 LF,Somerville,Public,,2015,Closed,,,,,,,,0.995903505,0.575147929,0.387437415,0.013290851,0.012198452,0,0,0.007828858,0,0.007828858,0.004096495,,1,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,1,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,1,1,0,1,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,1,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,
TN,Fayette,38068,Fayette County LF,Somerville,Public,1982,1996,Closed,,"171,514",,"6,006",,,,0.995903505,0.575147929,0.387437415,0.013290851,0.012198452,0,0,0.007828858,0,0.007828858,0.004096495,,1,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,1,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,1,1,0,1,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,1,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,
TN,Shelby,38118,South Shelby Landfill,Memphis,Private,1981,2051,Open,"53,078,559","33,221,124",2019,"498,321",2019,11.7,,0.857689951,0.065385008,0.767769608,0.000382966,0.015114379,0,0,0.00903799,0.000791462,0.008246528,0.142310049,,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,1,1,0,0,0,1,0,1,,,,,,,,,,,,,,1,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,1,,,,,,,,,,,
TN,Shelby,38120,Shelby County Millington LF,Memphis,Public,1968,1988,Closed,,"242,036",1988,"10,454",1988,1,,0.9775341,0.806097887,0.072880449,0.006418829,0.073081038,0,0.003209414,0.015846483,0.001002942,0.014843541,0.0224659,,1,1,0,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,1,0,1,1,1,0,1,1,1,1,0,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,1,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,1,0,1,0,1,0,0,,,,,,,,,,,
TN,Weakley,38230,Greenfield LF,Greenfield,Public,1973,1994,Closed,,"55,034",,778,,,,0.975156975,0.903903904,0.045591046,0.006006006,0.008463008,0,0,0.011193011,0.001911002,0.009282009,0.024843025,,1,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,1,1,1,1,1,0,0,0,1,0,0,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,1,1,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,
TN,Obion,38240,Gratio LF,Obion,Public,1979,1997,Closed,,"89,356",,"12,870",,,,0.947411003,0.896035599,0.030339806,0.008495146,0.001213592,0,0.001213592,0.010113269,0,0.010113269,0.052588997,,1,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,1,1,0,0,1,0,0,0,1,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,1,0,0,1,0,1,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,
TN,Madison,38257,Madison County Landfill,Jackson,Public,1978,1992,Closed,,"1,700,000",,"117,000",,,,0.963160231,0.866622281,0.075676875,0,0.011318242,0,0.000887705,0.008655126,0,0.008655126,0.036839769,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,0,1,0,1,0,0,0,1,,,,,,,,,,,,,,0,0,1,0,1,0,0,1,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,0,1,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
TN,Obion,38261,Northwest Tennessee Landfill,Union City,Private,1995,2073,Open,"17,090,795","7,179,575",2019,"202,757",2019,3.44,,0.952439418,0.760193861,0.163812601,0.000904685,0.002326333,0.000258481,0.001292407,0.02365105,0,0.02365105,0.047560582,,1,1,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,0,0,1,1,0,1,1,1,0,1,1,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,1,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,1,0,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,,,,,,,,,,,
TN,Madison,38301,Jackson-Madison County Landfill,Jackson,Private,1990,2094,Open,"15,267,375","5,888,932",2019,"217,320",2019,3.11,,0.97147881,0.445252429,0.505453895,0.001311319,0.003427311,0,0,0.016033856,0.000238422,0.015795434,0.02852119,,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,1,1,1,0,0,1,1,1,0,,,,,,,,,,,,,,1,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,1,0,0,1,0,1,1,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
TN,Decatur,38311,Decatur County LF,Bath Springs,Public,1975,2020,Closed,,"2,801,448",2019,"91,140",2019,,,1,0.898177921,0.082529475,0,0,0,0,0.019292605,0,0.019292605,0,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,0,0,1,1,1,1,0,1,0,1,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
TN,Benton,38320,West Camden Sanitary Landfill,Camden,Private,1994,2048,Open,"25,901,970","12,704,084",2019,"555,289",2019,4.96,,0.974966686,0.922520464,0.03417095,0.003141062,0,0,0,0.015134209,0,0.015134209,0.025033314,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,1,1,1,0,0,0,1,0,1,0,,,,,,,,,,,,,,0,0,0,1,1,1,0,1,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,1,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
TN,Chester,38340,Chester County LF,Henderson,Public,1974,1992,Closed,,"187,603",,"13,988",,,,0.963868905,0.80911271,0.120063949,0.000479616,0.006155076,0,0,0.028057554,0,0.028057554,0.036131095,,1,1,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,0,0,1,1,1,0,0,1,0,1,1,,,,,,,,,,,,,,0,0,0,0,1,1,0,1,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,1,1,0,0,0,0,0,1,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
TN,Henry,38344,Paris-Henry County LF,Paris,Public,1972,,Open,,"292,337",,"3,432",,,,0.970737913,0.830534351,0.10610687,0,0,0.002671756,0.000254453,0.031170483,0,0.031170483,0.029262087,,1,1,0,0,0,1,0,1,0,1,0,,,,,,,,,,,,,,1,0,1,0,0,1,1,1,0,1,0,,,,,,,,,,,,,,0,0,1,1,0,0,0,1,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,1,0,1,0,1,0,,,,,,,,,,,
TN,Henderson,38351,Lexington City LF,Lexington,Public,1972,1991,Closed,,"288,555",,"13,348",,,,0.975079907,0.85205049,0.095346443,0,0.00184192,0.001191831,0,0.024649223,0,0.024649223,0.024920093,,1,1,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,1,0,1,0,0,1,0,1,0,1,0,,,,,,,,,,,,,,0,0,1,0,0,1,0,1,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,1,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,
TN,Carroll,38358,Milan Arsenal LF,Success,Public,1978,1997,Closed,,"9,387",,286,,,,0.983108388,0.793905771,0.128757142,0,0.008363004,0.001159228,0.00778339,0.043139853,0.007120974,0.036018879,0.016891612,,1,1,1,0,0,0,1,1,1,1,0,,,,,,,,,,,,,,1,0,1,0,1,1,1,1,1,1,0,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,1,1,1,1,1,0,,,,,,,,,,,
TN,Gibson,38358,Milan City LF,Milan,Public,1972,,Open,,"198,457",,"6,006",,,,0.983108388,0.793905771,0.128757142,0,0.008363004,0.001159228,0.00778339,0.043139853,0.007120974,0.036018879,0.016891612,,1,1,1,0,0,0,1,1,1,1,0,,,,,,,,,,,,,,1,0,1,0,1,1,1,1,1,1,0,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,1,1,1,1,1,0,,,,,,,,,,,
TN,McNairy,38375,McNairy County LF,Selmer,Public,1972,2004,Closed,,"700,637",,"54,912",,,,0.974344158,0.856812666,0.082168034,0.002426904,0.004507107,0,0,0.028429446,0,0.028429446,0.025655842,,1,1,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,1,0,1,1,1,0,0,1,0,1,0,,,,,,,,,,,,,,0,0,0,0,1,1,0,1,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,1,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
TN,Maury,38401,Maury County LF,Columbia,Public,1973,1996,Closed,,"845,293",,"52,338",,,,0.931571366,0.763995663,0.13763413,0.001828864,0.003576804,0.000194216,0.002427695,0.021913995,0.00024277,0.021671225,0.068428634,,1,1,1,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,0,0,0,1,1,1,1,,,,,,,,,,,,,,0,1,0,0,1,1,0,0,0,0,,,,,,,,,,,
TN,Lawrence,38464,Lawrenceburg City/County Balefill,Lawrenceburg,Public,1972,2000,Closed,,"822,071",,"57,200",,0.205,,0.970510583,0.907325368,0.025372533,0.003624648,0.009576229,0.002953417,0.008591757,0.013066631,0,0.013066631,0.029489417,,1,1,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,1,1,1,1,1,1,1,0,0,1,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,1,1,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,
TN,Giles,38478,Pulaski City LF,Pulaski,Public,1979,1994,Closed,,"285,586",,"24,001",,0.07,,0.963413248,0.794966481,0.128337689,0.004488126,0.000227247,0,0.001761164,0.033632542,0,0.033632542,0.036586752,,1,1,1,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,0,0,1,1,0,0,1,1,0,1,1,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,1,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,1,1,0,1,0,,,,,,,,,,,
TN,Putnam,38544,Putnam County LF,Cookeville,Public,1972,1996,Closed,,"1,256,907",,"61,204",,,,0.94785744,0.924282346,0.004437665,0.00277354,0.002357509,0,0,0.014006379,0,0.014006379,0.05214256,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,1,0,0,0,1,0,1,1,,,,,,,,,,,,,,0,0,0,0,1,1,0,1,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,1,0,0,1,0,1,0,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
TN,Pickett,38549,Pickett County LF,Byrdstown,Public,1976,2015,Closed,,"60,435",,"2,679",2010,,,0.994661422,0.991570666,0.0025288,0,0,0,0,0.000561956,0,0.000561956,0.005338578,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,1,1,1,0,1,0,0,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,1,1,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
TN,Cumberland,38555,Cumberland County LF,Crossville,Public,1986,2009,Closed,,"470,845",,"38,610",,,,0.949799095,0.917298205,0.016886221,0.005696557,0.00264483,0,0,0.007273282,0,0.007273282,0.050200905,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,0,0,0,0,1,1,0,1,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,1,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
TN,DeKalb,38583,DeKalb County LF,Smithville,Public,1973,2000,Closed,,"302,668",,"12,870",,,,0.978331085,0.93478883,0.024162885,0.000286193,0.002248661,0,0,0.016844515,0,0.016844515,0.021668915,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,1,1,1,0,0,0,1,0,1,0,,,,,,,,,,,,,,0,0,0,0,1,1,0,1,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,1,0,0,1,0,1,1,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
TN,White,38583,White County LF,Sparta,Public,1977,,Open,,"214,429",,"11,440",,,,0.978331085,0.93478883,0.024162885,0.000286193,0.002248661,0,0,0.016844515,0,0.016844515,0.021668915,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,1,1,1,0,0,0,1,0,1,0,,,,,,,,,,,,,,0,0,0,0,1,1,0,1,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,1,0,0,1,0,1,1,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
MS,DeSoto,38654,Pleasant Hills,Olive Branch,Public,1991,2010,Closed,,,,,,,,0.958458828,0.646720085,0.264969408,0.002292057,0.018791082,0,0.001894262,0.023791934,0,0.023791934,0.041541172,,1,1,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,0,0,1,1,1,0,1,1,0,1,1,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,0,0,1,1,0,0,1,0,1,0,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,,,,,,,,,,,
MS,Tunica,38664,Tunica Landfill,Robinsonville,Private,1998,2064,Open,"25,298,854","6,822,387",2019,"458,811",2019,2.12,,0.985338121,0.163674446,0.781867145,0,0.039796529,0,0,0,0,0,0.014661879,,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,1,0,1,1,1,1,1,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,
MS,Tippah,38683,Northeast Mississippi Regional Landfill,Walnut,Public,2001,2024,Open,"6,745,268","6,036,153",2019,"558,619",2019,3.78,,0.991467577,0.935153584,0.045648464,0.000213311,0.010025597,0,0.000426621,0,0,0,0.008532423,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,1,1,1,1,0,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,1,0,1,1,1,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,1,1,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
MS,Washington,38756,Big River Landfill,Leland,Private,1981,2119,Open,"22,759,144","6,526,905",2019,"191,796",2019,2.37,,0.944166532,0.340648701,0.599967726,0,0.002904631,0,0,0.000645474,0,0.000645474,0.055833468,,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,1,0,1,0,1,1,0,1,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
MS,Chickasaw,38851,Prairie Bluff Sanitary Landfill,Houston,Private,1988,2541,Open,"36,534,973","6,444,414",2019,"79,664",2019,2.63,,0.91956033,0.499250562,0.408568574,0,0.002747939,0,0.000499625,0.00849363,0,0.00849363,0.08043967,,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,1,0,1,0,1,0,0,1,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
